ANL_ANALYSIS_BATCH,BATCH_ID,ANL_SAMPLE,BATCH_ID,BATCH_ID,"ANALYSIS_ID,ANL_SOURCE,SAMPLE_ID"
POOL,POOL_ID,APPLICATION_COMPONENT,POOL_ID,POOL_ID,"APPLICATION_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,AREA_COMPONENT,POOL_ID,POOL_ID,"AREA_ID,AREA_TYPE,COMPONENT_OBS_NO"
POOL,POOL_ID,BA_AUTHORITY_COMP,POOL_ID,POOL_ID,"BUSINESS_ASSOCIATE_ID,AUTHORITY_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,BA_COMPONENT,POOL_ID,POOL_ID,"BUSINESS_ASSOCIATE_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,BA_ORGANIZATION_COMP,POOL_ID,POOL_ID,"BUSINESS_ASSOCIATE_ID,ORGANIZATION_ID,ORGANIZATION_SEQ_NO,COMPONENT_OBS_NO"
POOL,POOL_ID,CLASS_LEVEL_COMPONENT,POOL_ID,POOL_ID,"CLASSIFICATION_SYSTEM_ID,CLASS_LEVEL_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,CONSENT_COMPONENT,POOL_ID,POOL_ID,"CONSENT_ID,COMPONENT_ID"
POOL,POOL_ID,CONSULT_COMPONENT,POOL_ID,POOL_ID,"CONSULT_ID,COMPONENT_ID"
POOL,POOL_ID,CONTEST_COMPONENT,POOL_ID,POOL_ID,"CONTEST_ID,COMPONENT_ID"
POOL,POOL_ID,CONTRACT_COMPONENT,POOL_ID,POOL_ID,"CONTRACT_ID,COMPONENT_ID"
POOL,POOL_ID,ENT_COMPONENT,POOL_ID,POOL_ID,"ENTITLEMENT_ID,COMPONENT_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,EQUIPMENT_COMPONENT,POOL_ID,POOL_ID,"EQUIPMENT_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,FACILITY_COMPONENT,POOL_ID,POOL_ID,"FACILITY_ID,FACILITY_TYPE,COMPONENT_OBS_NO"
POOL,POOL_ID,FIELD_COMPONENT,POOL_ID,POOL_ID,"FIELD_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,FIN_COMPONENT,POOL_ID,POOL_ID,"FINANCE_ID,FINANCE_COMPONENT_ID"
POOL,POOL_ID,HSE_INCIDENT_COMPONENT,POOL_ID,POOL_ID,"INCIDENT_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,INSTRUMENT_COMPONENT,POOL_ID,POOL_ID,"INSTRUMENT_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,INT_SET_COMPONENT,POOL_ID,POOL_ID,"INTEREST_SET_ID,INTEREST_SET_SEQ_NO,COMPONENT_OBS_NO"
POOL,POOL_ID,LAND_RIGHT_COMPONENT,POOL_ID,POOL_ID,"LAND_RIGHT_SUBTYPE,LAND_RIGHT_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,LAND_RIGHT_POOL,POOL_ID,POOL_ID,"LAND_RIGHT_SUBTYPE,LAND_RIGHT_ID,POOL_ID,OBS_NO"
POOL,POOL_ID,LITH_LOG_COMPONENT,POOL_ID,POOL_ID,"LITHOLOGY_LOG_ID,LITH_LOG_SOURCE,COMPONENT_OBS_NO"
POOL,POOL_ID,NOTIFICATION_COMPONENT,POOL_ID,POOL_ID,"NOTIFICATION_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,OBLIGATION_COMPONENT,POOL_ID,POOL_ID,"OBLIGATION_ID,OBLIGATION_SEQ_NO,COMPONENT_OBS_NO"
POOL,POOL_ID,PALEO_SUM_COMP,POOL_ID,POOL_ID,"PALEO_SUMMARY_ID,PALEO_COMPONENT_ID"
POOL,POOL_ID,PDEN,POOL_ID,POOL_ID,"PDEN_SUBTYPE,PDEN_ID,SOURCE"
POOL,POOL_ID,PDEN_COMPONENT,POOL_ID,POOL_ID,"PDEN_SUBTYPE,PDEN_ID,PDEN_SOURCE,COMPONENT_OBS_NO"
POOL,POOL_ID,PDEN_POOL,POOL_ID,POOL_ID,"PDEN_SUBTYPE,PDEN_ID,PDEN_SOURCE"
POOL,POOL_ID,POOL_ALIAS,POOL_ID,POOL_ID,"POOL_ID,SOURCE,POOL_ALIAS_ID"
POOL,POOL_ID,POOL_AREA,POOL_ID,POOL_ID,"POOL_ID,AREA_ID,AREA_TYPE"
POOL,POOL_ID,POOL_COMPONENT,POOL_ID,POOL_ID,"POOL_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,POOL_INSTRUMENT,POOL_ID,POOL_ID,"INSTRUMENT_ID,POOL_ID"
POOL,POOL_ID,POOL_VERSION,POOL_ID,POOL_ID,"POOL_ID,POOL_SOURCE"
POOL,POOL_ID,PPDM_METRIC_COMPONENT,POOL_ID,POOL_ID,"METRIC_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,PPDM_RULE_COMPONENT,POOL_ID,POOL_ID,"RULE_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,PPDM_SW_APPLIC_COMP,POOL_ID,POOL_ID,"SW_APPLICATION_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,PROD_LEASE_UNIT,POOL_ID,POOL_ID,LEASE_UNIT_ID
POOL,POOL_ID,PROD_LEASE_UNIT_VERSION,POOL_ID,POOL_ID,"LEASE_UNIT_ID,SOURCE"
POOL,POOL_ID,PROD_STRING,POOL_ID,POOL_ID,"UWI,SOURCE,STRING_ID"
POOL,POOL_ID,PROD_STRING_COMPONENT,POOL_ID,POOL_ID,"UWI,PR_STR_SOURCE,STRING_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,PROD_STRING_FORMATION,POOL_ID,POOL_ID,"UWI,PROD_STRING_SOURCE,STRING_ID,PR_STR_FORM_OBS_NO"
POOL,POOL_ID,PROJECT_COMPONENT,POOL_ID,POOL_ID,"PROJECT_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,RATE_SCHEDULE_COMPONENT,POOL_ID,POOL_ID,"RATE_SCHEDULE_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,REPORT_HIER_LEVEL,POOL_ID,POOL_ID,"REPORT_HIERARCHY_ID,COMPONENT_ID"
POOL,POOL_ID,RESENT_COMPONENT,POOL_ID,POOL_ID,"RESENT_ID,COMPONENT_ID"
POOL,POOL_ID,RM_INFO_ITEM_CONTENT,POOL_ID,POOL_ID,"INFO_ITEM_SUBTYPE,INFORMATION_ITEM_ID,CONTENT_OBS_NO"
POOL,POOL_ID,SAMPLE_COMPONENT,POOL_ID,POOL_ID,"SAMPLE_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,SEIS_INSP_COMPONENT,POOL_ID,POOL_ID,"INSPECTION_ID,INSPECTION_COMPONENT_ID"
POOL,POOL_ID,SEIS_SET_COMPONENT,POOL_ID,POOL_ID,"SEIS_SET_SUBTYPE,SEIS_SET_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,SEIS_TRANS_COMPONENT,POOL_ID,POOL_ID,"SEIS_TRANSACTION_ID,TRANSACTION_TYPE,TRANSACTION_COMPONENT_ID"
POOL,POOL_ID,SF_COMPONENT,POOL_ID,POOL_ID,"SF_SUBTYPE,SUPPORT_FACILITY_ID,USE_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,SP_COMPONENT,POOL_ID,POOL_ID,"SPATIAL_DESCRIPTION_ID,SPATIAL_OBS_NO,COMPONENT_ID"
POOL,POOL_ID,STRAT_UNIT_COMPONENT,POOL_ID,POOL_ID,"STRAT_NAME_SET_ID,STRAT_UNIT_ID,COMPONENT_OBS_NO"
POOL,POOL_ID,WELL_ACTIVITY_COMPONENT,POOL_ID,POOL_ID,"UWI,ACTIVITY_SOURCE,ACTIVITY_OBS_NO,COMPONENT_OBS_NO"
POOL,POOL_ID,WELL_COMPONENT,POOL_ID,POOL_ID,"UWI,COMPONENT_OBS_NO"
POOL,POOL_ID,WELL_PRESSURE,POOL_ID,POOL_ID,"UWI,SOURCE,PRESSURE_OBS_NO"
POOL,POOL_ID,WORK_ORDER_COMPONENT,POOL_ID,POOL_ID,"WORK_ORDER_ID,COMPONENT_ID"
POOL_VERSION,"POOL_ID,POOL_SOURCE",POOL_VERSION_AREA,"POOL_ID,POOL_SOURCE","POOL_ID,POOL_SOURCE","POOL_ID,POOL_SOURCE,AREA_ID,AREA_TYPE"
PPDM_AUDIT_HISTORY,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME,AUDIT_ROW_GUID,AUDIT_SEQ_NO",PPDM_AUDIT_HISTORY_REM,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME,AUDIT_ROW_GUID,AUDIT_SEQ_NO","SYSTEM_ID,TABLE_NAME,COLUMN_NAME,AUDIT_ROW_GUID,AUDIT_SEQ_NO","SYSTEM_ID,TABLE_NAME,COLUMN_NAME,AUDIT_ROW_GUID,AUDIT_SEQ_NO,REMARK_SEQ_NO"
PPDM_AUDIT_HISTORY,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME,AUDIT_ROW_GUID,AUDIT_SEQ_NO",RM_INFO_ITEM_CONTENT,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME,AUDIT_ROW_GUID,AUDIT_SEQ_NO","SYSTEM_ID,TABLE_NAME,COLUMN_NAME,PPDM_AUDIT_ROW_GUID,PPDM_AUDIT_SEQ_NO","INFO_ITEM_SUBTYPE,INFORMATION_ITEM_ID,CONTENT_OBS_NO"
PPDM_CODE_VERSION,"SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO",PPDM_CODE_VERSION_COLUMN,"SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO","SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO","SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO,COLUMN_NAME"
PPDM_CODE_VERSION,"SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO",PPDM_CODE_VERSION_USE,"SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO","SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO","SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO,USE_OBS_NO"
PPDM_CODE_VERSION,"SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO",PPDM_CODE_VERSION_XREF,"SYSTEM_ID,SYSTEM_ID,TABLE_NAME,TABLE_NAME,SOURCE,SOURCE,VERSION_OBS_NO,VERSION_OBS_NO","SYSTEM_ID,SYSTEM_ID2,TABLE_NAME,TABLE_NAME2,SOURCE2,SOURCE,VERSION_OBS_NO,VERSION_OBS_NO2","SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO,SYSTEM_ID2,TABLE_NAME2,SOURCE2,VERSION_OBS_NO2"
PPDM_CODE_VERSION,"SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO",PPDM_GROUP_OBJECT,"SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO","SYSTEM_ID,TABLE_NAME,CODE_VERSION_SOURCE,CODE_VERSION_OBS_NO","GROUP_ID,OBJECT_OBS_NO"
PPDM_CODE_VERSION,"SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO",PPDM_OBJECT_STATUS,"SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO","SYSTEM_ID,TABLE_NAME,CODE_VERSION_SOURCE,CODE_VERSION_OBS_NO","STATUS_ID,STATUS_OBS_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",ANL_ACCURACY,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","REFERENCED_SYSTEM_ID,REFERENCED_TABLE_NAME,REFERENCED_COLUMN_NAME","ANALYSIS_ID,ANL_SOURCE,ACCURACY_OBS_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",ANL_CALC_FORMULA,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","CALCULATE_METHOD_ID,FORMULA_PART_OBS_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",ANL_PROBLEM,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","REFERENCED_SYSTEM_ID,REFERENCED_TABLE_NAME,REFERENCED_COLUMN_NAME","ANALYSIS_ID,ANL_SOURCE,PROBLEM_OBS_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",ANL_REMARK,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","REFERENCED_SYSTEM_ID,REFERENCED_TABLE_NAME,REFERENCED_COLUMN_NAME","ANALYSIS_ID,ANL_SOURCE,REMARK_SEQ_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",CLASS_LEVEL_ALIAS,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","CLASSIFICATION_SYSTEM_ID,CLASS_LEVEL_ID,CLASS_LEVEL_ALIAS_ID"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_AUDIT_HISTORY,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME,AUDIT_ROW_GUID,AUDIT_SEQ_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_CHECK_CONS_VALUE,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME,CHECK_VALUE"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_CODE_VERSION_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO,COLUMN_NAME"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_COLUMN,"SYSTEM_ID,SYSTEM_ID,SYSTEM_ID,TABLE_NAME,TABLE_NAME,TABLE_NAME,COLUMN_NAME,COLUMN_NAME,COLUMN_NAME","SYSTEM_ID,SYSTEM_ID,SYSTEM_ID,TABLE_NAME,TABLE_NAME,TABLE_NAME,CONTROL_COLUMN_NAME,UOM_COLUMN_NAME,OUOM_COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_COLUMN_ALIAS,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME,COLUMN_ALIAS_ID"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_CONS_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_GROUP_OBJECT,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","GROUP_ID,OBJECT_OBS_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_INDEX_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,INDEX_ID,COLUMN_NAME"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_MAP_DETAIL,"SYSTEM_ID,SYSTEM_ID,TABLE_NAME,TABLE_NAME,COLUMN_NAME,COLUMN_NAME","SYSTEM_ID2,SYSTEM_ID1,TABLE_NAME1,TABLE_NAME2,COLUMN_NAME2,COLUMN_NAME1","MAP_ID,MAP_DETAIL_OBS_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_MAP_RULE,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","DEP_SYSTEM_ID,DEP_TABLE_NAME,DEP_COLUMN_NAME","MAP_ID,MAP_DETAIL_OBS_NO,RULE_SEQ_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_METRIC_COMPONENT,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","PPDM_SYSTEM_ID,PPDM_TABLE_NAME,PPDM_COLUMN_NAME","METRIC_ID,COMPONENT_OBS_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_OBJECT_STATUS,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","STATUS_ID,STATUS_OBS_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_PROPERTY_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","USE_SYSTEM_ID,USE_TABLE_NAME,USE_COLUMN_NAME","PROPERTY_SET_ID,PROPERTY_OBS_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_QUALITY_CONTROL,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,QC_SEQ_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_RULE_COMPONENT,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","PPDM_SYSTEM_ID,PPDM_TABLE_NAME,PPDM_COLUMN_NAME","RULE_ID,COMPONENT_OBS_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",PPDM_RULE_DETAIL,"SYSTEM_ID,SYSTEM_ID,TABLE_NAME,TABLE_NAME,COLUMN_NAME,COLUMN_NAME","REFERENCE_SYSTEM_ID,REFERENCE_SYSTEM_ID,REFERENCE_TABLE_NAME,REFERENCE_TABLE_NAME2,REFERENCED_COLUMN_NAME,REFERENCE_COLUMN_NAME2","RULE_ID,DETAIL_SEQ_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",RM_INFO_ITEM_CONTENT,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME","INFO_ITEM_SUBTYPE,INFORMATION_ITEM_ID,CONTENT_OBS_NO"
PPDM_COLUMN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME",SUBSTANCE_USE,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME","PPDM_SYSTEM_ID,PPDM_TABLE_NAME,PPDM_COLUMN_NAME","SUBSTANCE_ID,SUBSTANCE_USE_OBS_NO"
PPDM_COLUMN_ALIAS,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME,COLUMN_ALIAS_ID",PPDM_GROUP_OBJECT,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME,COLUMN_ALIAS_ID","SYSTEM_ID,TABLE_NAME,COLUMN_NAME,COLUMN_ALIAS_ID","GROUP_ID,OBJECT_OBS_NO"
PPDM_CONS_COLUMN,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME",PPDM_CONS_COLUMN,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME","REFERENCED_SYSTEM_ID,REFERENCED_TABLE_NAME,REFERENCED_CONSTRAINT_NAME,REFERENCED_COLUMN_NAME","SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME"
PPDM_CONSTRAINT,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME",PPDM_CHECK_CONS_VALUE,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME","SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME","SYSTEM_ID,TABLE_NAME,COLUMN_NAME,CHECK_VALUE"
PPDM_CONSTRAINT,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME",PPDM_CONS_COLUMN,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME","SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME","SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME"
PPDM_CONSTRAINT,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME",PPDM_CONSTRAINT,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME","REFERENCED_SYSTEM_ID,REFERENCED_TABLE_NAME,REFERENCED_CONSTRAINT_NAME","SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME"
PPDM_CONSTRAINT,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME",PPDM_GROUP_OBJECT,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME","SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME","GROUP_ID,OBJECT_OBS_NO"
PPDM_CONSTRAINT,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME",PPDM_OBJECT_STATUS,"SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME","SYSTEM_ID,TABLE_NAME,CONSTRAINT_NAME","STATUS_ID,STATUS_OBS_NO"
PPDM_DOMAIN,DOMAIN,PPDM_COLUMN,DOMAIN,DOMAIN,"SYSTEM_ID,TABLE_NAME,COLUMN_NAME"
PPDM_DOMAIN,DOMAIN,PPDM_PROPERTY_COLUMN,DOMAIN,DOMAIN,"PROPERTY_SET_ID,PROPERTY_OBS_NO"
PPDM_DOMAIN,DOMAIN,PPDM_SCHEMA_ENTITY,DOMAIN,DOMAIN,"SYSTEM_ID,SCHEMA_ENTITY_ID"
PPDM_GROUP,GROUP_ID,PPDM_CODE_VERSION_USE,GROUP_ID,GROUP_ID,"SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO,USE_OBS_NO"
PPDM_GROUP,GROUP_ID,PPDM_GROUP_OBJECT,GROUP_ID,GROUP_ID,"GROUP_ID,OBJECT_OBS_NO"
PPDM_GROUP,GROUP_ID,PPDM_GROUP_OWNER,GROUP_ID,GROUP_ID,"GROUP_ID,OWNER_OBS_NO"
PPDM_GROUP,GROUP_ID,PPDM_GROUP_REMARK,GROUP_ID,GROUP_ID,"GROUP_ID,REMARK_OBS_NO"
PPDM_GROUP,GROUP_ID,PPDM_GROUP_XREF,"GROUP_ID,GROUP_ID","CHILD_GROUP_ID,PARENT_GROUP_ID","PARENT_GROUP_ID,CHILD_GROUP_ID,XREF_OBS_NO"
PPDM_GROUP,GROUP_ID,PPDM_MAP_LOAD,GROUP_ID,PPDM_GROUP_ID,"MAP_ID,LOAD_PROCESS_ID"
PPDM_INDEX,"SYSTEM_ID,TABLE_NAME,INDEX_ID",PPDM_GROUP_OBJECT,"SYSTEM_ID,TABLE_NAME,INDEX_ID","SYSTEM_ID,TABLE_NAME,INDEX_ID","GROUP_ID,OBJECT_OBS_NO"
PPDM_INDEX,"SYSTEM_ID,TABLE_NAME,INDEX_ID",PPDM_INDEX_COLUMN,"SYSTEM_ID,TABLE_NAME,INDEX_ID","SYSTEM_ID,TABLE_NAME,INDEX_ID","SYSTEM_ID,TABLE_NAME,INDEX_ID,COLUMN_NAME"
PPDM_INDEX,"SYSTEM_ID,TABLE_NAME,INDEX_ID",PPDM_OBJECT_STATUS,"SYSTEM_ID,TABLE_NAME,INDEX_ID","SYSTEM_ID,TABLE_NAME,INDEX_ID","STATUS_ID,STATUS_OBS_NO"
PPDM_MAP_DETAIL,"MAP_ID,MAP_DETAIL_OBS_NO",PPDM_MAP_LOAD_ERROR,"MAP_ID,MAP_DETAIL_OBS_NO","MAP_ID,REF_MAP_DETAIL_OBS_NO","MAP_ID,LOAD_PROCESS_ID,ERROR_ID"
PPDM_MAP_DETAIL,"MAP_ID,MAP_DETAIL_OBS_NO",PPDM_MAP_RULE,"MAP_ID,MAP_DETAIL_OBS_NO","MAP_ID,MAP_DETAIL_OBS_NO","MAP_ID,MAP_DETAIL_OBS_NO,RULE_SEQ_NO"
PPDM_MEASUREMENT_SYSTEM,UOM_SYSTEM_ID,PPDM_DATA_STORE,UOM_SYSTEM_ID,UOM_SYSTEM,"UOM_SYSTEM,NAME"
PPDM_MEASUREMENT_SYSTEM,UOM_SYSTEM_ID,PPDM_GROUP,UOM_SYSTEM_ID,DEFAULT_UNIT_SYSTEM_ID,GROUP_ID
PPDM_MEASUREMENT_SYSTEM,UOM_SYSTEM_ID,PPDM_GROUP_OWNER,UOM_SYSTEM_ID,DEFAULT_UNIT_SYSTEM_ID,"GROUP_ID,OWNER_OBS_NO"
PPDM_MEASUREMENT_SYSTEM,UOM_SYSTEM_ID,PPDM_SW_APPLICATION,UOM_SYSTEM_ID,PREFERRED_UOM_SYSTEM_ID,SW_APPLICATION_ID
PPDM_MEASUREMENT_SYSTEM,UOM_SYSTEM_ID,PPDM_UNIT_OF_MEASURE,UOM_SYSTEM_ID,UOM_SYSTEM_ID,UOM_ID
PPDM_METRIC,METRIC_ID,PPDM_METRIC_COMPONENT,METRIC_ID,METRIC_ID,"METRIC_ID,COMPONENT_OBS_NO"
PPDM_METRIC,METRIC_ID,PPDM_METRIC_VALUE,METRIC_ID,METRIC_ID,"METRIC_ID,METRIC_OBS_NO"
PPDM_METRIC_VALUE,"METRIC_ID,METRIC_OBS_NO",PPDM_METRIC_COMPONENT,"METRIC_ID,METRIC_OBS_NO","METRIC_ID,METRIC_OBS_NO","METRIC_ID,COMPONENT_OBS_NO"
PPDM_PROCEDURE,"SYSTEM_ID,PROCEDURE_ID",PPDM_CODE_VERSION_USE,"SYSTEM_ID,PROCEDURE_ID","SYSTEM_ID,PROCEDURE_ID","SYSTEM_ID,TABLE_NAME,SOURCE,VERSION_OBS_NO,USE_OBS_NO"
PPDM_PROCEDURE,"SYSTEM_ID,PROCEDURE_ID",PPDM_GROUP_OBJECT,"SYSTEM_ID,PROCEDURE_ID","SYSTEM_ID,PROCEDURE_ID","GROUP_ID,OBJECT_OBS_NO"
PPDM_PROCEDURE,"SYSTEM_ID,PROCEDURE_ID",PPDM_MAP_LOAD,"SYSTEM_ID,PROCEDURE_ID","SOURCE_SYSTEM_ID,PROCEDURE_ID","MAP_ID,LOAD_PROCESS_ID"
PPDM_PROCEDURE,"SYSTEM_ID,PROCEDURE_ID",PPDM_MAP_RULE,"SYSTEM_ID,PROCEDURE_ID","PROCEDURE_SYSTEM_ID,PROCEDURE_ID","MAP_ID,MAP_DETAIL_OBS_NO,RULE_SEQ_NO"
PPDM_PROCEDURE,"SYSTEM_ID,PROCEDURE_ID",PPDM_METRIC,"SYSTEM_ID,PROCEDURE_ID","PROCEDURE_SYSTEM_ID,PROCEDURE_ID",METRIC_ID
PPDM_PROCEDURE,"SYSTEM_ID,PROCEDURE_ID",PPDM_OBJECT_STATUS,"SYSTEM_ID,PROCEDURE_ID","SYSTEM_ID,PROCEDURE_ID","STATUS_ID,STATUS_OBS_NO"
PPDM_PROPERTY_SET,PROPERTY_SET_ID,BA_LICENSE_COND_TYPE,PROPERTY_SET_ID,PROPERTY_SET_ID,"GRANTED_BY_BA_ID,LICENSE_TYPE,CONDITION_TYPE"
PPDM_PROPERTY_SET,PROPERTY_SET_ID,PPDM_GROUP_OBJECT,PROPERTY_SET_ID,PROPERTY_SET_ID,"GROUP_ID,OBJECT_OBS_NO"
